customer_id,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,tenure_months,churn_status,churn_date,risk_score,segment_name,cltv_score,churn_status_label,senior_citizen_label,partner_label,dependents_label,phone_service_label,paperless_billing_label,tenure_group,monthly_charge_group,total_charge_group,risk_group,cltv_group,year,month,quarter,month_name
9746-UGFAC,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.85,450.65,22,False,,10.0,Standard,458.7,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
9746-YKGXB,Male,False,True,True,False,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,False,Bank transfer (automatic),44.25,2276.1,52,False,,10.0,High Value Loyal,2301.0,Active,Non-Senior,Has Partner,Has Dependents,No,No,37-60,31-60,2K-3K,,2K-4K,,,,
9747-DDZOS,Female,False,False,False,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Bank transfer (automatic),73.5,73.5,1,True,2025-09-10,55.0,New Customers,73.5,Churned,Non-Senior,Single,No Dependents,Yes,No,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9750-BOOHV,Female,False,False,False,False,No phone service,DSL,Yes,No,No,No,No,No,One year,False,Mailed check,30.15,927.65,32,False,,10.0,Standard,964.8,Active,Non-Senior,Single,No Dependents,No,No,25-36,31-60,0-1K,,0-2K,,,,
9752-ZNQUT,Female,False,False,False,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,48.6,48.6,1,False,,75.0,High Risk,48.6,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,,,,
9753-OYLBX,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.5,20.5,1,False,,55.0,New Customers,20.5,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
9754-CLVZW,Female,False,True,True,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,False,Credit card (automatic),38.85,1025.15,26,False,,30.0,Medium Value Stable,1010.1,Active,Non-Senior,Has Partner,Has Dependents,No,No,25-36,31-60,1K-2K,,0-2K,,,,
9755-JHNMN,Female,False,False,False,True,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Bank transfer (automatic),67.4,3306.85,49,False,,0.0,High Value Loyal,3302.6,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,61-90,3K-5K,,2K-4K,,,,
9758-MFWGD,Female,True,True,True,False,No phone service,DSL,No,Yes,No,No,No,No,One year,False,Bank transfer (automatic),29.9,1388.75,48,False,,10.0,Medium Value Stable,1435.2,Active,Senior,Has Partner,Has Dependents,No,No,37-60,0-30,1K-2K,,0-2K,,,,
9761-XUJWD,Male,False,False,False,True,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,True,Bank transfer (automatic),65.6,339.9,5,False,,55.0,New Customers,328.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
9762-YAQAA,Male,False,False,False,True,Yes,Fiber optic,No,Yes,No,No,No,No,One year,False,Credit card (automatic),81.4,3213.75,39,False,,25.0,Medium Value Stable,3174.6,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,61-90,3K-5K,,2K-4K,,,,
9763-GRSKD,Male,False,True,True,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,49.95,587.45,13,False,,30.0,Standard,649.35,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,13-24,31-60,0-1K,,0-2K,,,,
9763-PDTKK,Female,False,False,False,True,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,True,Bank transfer (automatic),94.4,387.2,4,True,2025-09-10,70.0,High Risk,377.6,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,91-120,0-1K,,0-2K,2025.0,9.0,3.0,September
9764-REAFF,Female,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),18.4,1057.85,59,False,,0.0,Medium Value Stable,1085.6,Active,Non-Senior,Has Partner,No Dependents,Yes,No,37-60,0-30,1K-2K,,0-2K,,,,
9766-HGEDE,Female,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.35,307.0,17,False,,10.0,Standard,328.95,Active,Non-Senior,Has Partner,No Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
9767-FFLEM,Male,False,False,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),69.5,2625.25,38,False,,30.0,Medium Value Stable,2641.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,37-60,61-90,2K-3K,,2K-4K,,,,
9769-TSBZE,Female,False,False,True,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,False,Electronic check,66.0,4891.5,70,False,,20.0,Medium Value Stable,4620.0,Active,Non-Senior,Single,Has Dependents,Yes,No,60+,61-90,3K-5K,,4K-6K,,,,
9770-KXGQU,Female,False,False,False,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,False,Mailed check,98.6,5311.85,53,False,,25.0,Medium Value Stable,5225.8,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,91-120,5K+,,4K-6K,,,,
9770-LXDBK,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.4,63.15,3,False,,55.0,New Customers,61.2,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
9773-PEQBZ,Male,False,False,False,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,79.85,797.25,10,False,,75.0,High Risk,798.5,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,61-90,0-1K,,0-2K,,,,
9774-NRNAU,Male,True,True,False,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Bank transfer (automatic),84.8,2309.55,27,False,,30.0,Medium Value Stable,2289.6,Active,Senior,Has Partner,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,,,,
9776-CLUJA,Female,True,True,False,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,77.5,3807.35,51,True,2025-09-10,50.0,Standard,3952.5,Churned,Senior,Has Partner,No Dependents,Yes,Yes,37-60,61-90,3K-5K,,2K-4K,2025.0,9.0,3.0,September
9776-OJUZI,Female,True,False,False,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Bank transfer (automatic),95.45,6223.3,65,False,,45.0,Standard,6204.25,Active,Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9777-IQHWP,Male,False,True,True,True,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,False,Bank transfer (automatic),93.4,5822.3,64,False,,15.0,High Value Loyal,5977.6,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,91-120,5K+,,4K-6K,,,,
9777-WJJPR,Male,False,True,False,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,False,Credit card (automatic),88.65,2683.2,31,False,,45.0,Standard,2748.15,Active,Non-Senior,Has Partner,No Dependents,Yes,No,25-36,61-90,2K-3K,,2K-4K,,,,
9778-OGKQZ,Male,False,True,False,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),92.0,6782.15,72,False,,0.0,High Value Loyal,6624.0,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9779-DPNEJ,Female,False,True,True,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,80.15,1790.65,22,False,,65.0,High Risk,1763.3,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,13-24,61-90,1K-2K,,0-2K,,,,
9780-FKVVF,Male,False,False,False,True,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,True,Bank transfer (automatic),59.15,336.7,6,False,,55.0,New Customers,354.9,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,,,,
9782-LGXMC,Female,False,True,True,True,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,False,Bank transfer (automatic),61.75,3024.15,49,False,,30.0,Medium Value Stable,3025.75,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,61-90,3K-5K,,2K-4K,,,,
9786-IJYDL,Female,False,False,False,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Mailed check,113.2,3914.05,35,False,,15.0,High Value Loyal,3962.0,Active,Non-Senior,Single,No Dependents,Yes,Yes,25-36,91-120,3K-5K,,2K-4K,,,,
9786-YWNHU,Female,False,True,True,True,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Mailed check,63.55,4014.2,63,False,,0.0,High Value Loyal,4003.65,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,61-90,3K-5K,,4K-6K,,,,
9787-XVQIU,Male,False,False,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.3,75.3,1,True,2025-09-10,75.0,High Risk,75.3,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9788-HNGUT,Male,False,True,False,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),116.95,8594.4,72,False,,15.0,High Value Loyal,8420.4,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,60+,91-120,5K+,,8K+,,,,
9788-YTFGE,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.95,147.5,7,False,,55.0,New Customers,139.65,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,0-30,0-1K,,0-2K,,,,
9793-WECQC,Male,False,False,False,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,False,Mailed check,95.3,2192.9,23,False,,45.0,Standard,2191.9,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,91-120,2K-3K,,2K-4K,,,,
9795-NREXC,Female,False,True,False,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),85.0,5484.4,64,False,,0.0,High Value Loyal,5440.0,Active,Non-Senior,Has Partner,No Dependents,Yes,Yes,60+,61-90,5K+,,4K-6K,,,,
9795-SHUHB,Female,False,True,True,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Credit card (automatic),58.2,3810.8,66,False,,0.0,High Value Loyal,3841.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,31-60,3K-5K,,2K-4K,,,,
9795-VOWON,Male,False,False,False,False,No phone service,DSL,No,No,No,No,No,No,One year,True,Credit card (automatic),24.35,150.85,7,False,,35.0,New Customers,170.45,Active,Non-Senior,Single,No Dependents,No,Yes,0-12,0-30,0-1K,,0-2K,,,,
9796-BPKIW,Male,True,False,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),69.95,562.7,8,False,,55.0,New Customers,559.6,Active,Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
9796-MVYXX,Female,True,False,False,False,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,False,Mailed check,39.7,692.35,14,False,,0.0,Standard,555.8,Active,Senior,Single,No Dependents,No,No,13-24,31-60,0-1K,,0-2K,,,,
9798-DRYDS,Female,False,True,True,True,Yes,DSL,No,No,Yes,Yes,No,No,One year,True,Mailed check,61.95,1070.7,17,False,,10.0,Medium Value Stable,1053.15,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,13-24,61-90,1K-2K,,0-2K,,,,
9798-OPFEM,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Electronic check,21.1,937.1,46,False,,20.0,Standard,970.6,Active,Non-Senior,Single,No Dependents,Yes,Yes,37-60,0-30,0-1K,,0-2K,,,,
9799-CAYJJ,Female,True,True,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.3,153.8,2,False,,75.0,High Risk,138.6,Active,Senior,Has Partner,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,,,,
9800-ONTFE,Female,False,True,True,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),75.8,1615.1,22,False,,30.0,Medium Value Stable,1667.6,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,13-24,61-90,1K-2K,,0-2K,,,,
9800-OUIGR,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.0,1374.2,66,False,,0.0,Medium Value Stable,1320.0,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,0-30,1K-2K,,0-2K,,,,
9801-GDWGV,Female,False,False,False,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,103.45,3994.45,39,True,2025-09-10,65.0,High Risk,4034.55,Churned,Non-Senior,Single,No Dependents,Yes,Yes,37-60,91-120,3K-5K,,4K-6K,2025.0,9.0,3.0,September
9801-NOSHQ,Male,False,False,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.8,465.45,23,False,,10.0,Standard,455.4,Active,Non-Senior,Single,Has Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
9802-CAQUT,Female,False,True,True,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,False,Credit card (automatic),109.55,7887.25,72,False,,15.0,High Value Loyal,7887.6,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,91-120,5K+,,6K-8K,,,,
9803-FTJCG,Male,False,True,True,True,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,True,Credit card (automatic),66.85,4748.7,71,False,,10.0,High Value Loyal,4746.35,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,61-90,3K-5K,,4K-6K,,,,
9804-ICWBG,Male,False,False,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.9,69.9,1,True,2025-09-10,75.0,High Risk,69.9,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9805-FILKB,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),20.2,845.6,46,False,,10.0,Standard,929.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,37-60,0-30,0-1K,,0-2K,,,,
9809-IMGCQ,Male,True,False,False,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,96.7,2082.95,22,True,2025-09-10,65.0,High Risk,2127.4,Churned,Senior,Single,No Dependents,Yes,Yes,13-24,91-120,2K-3K,,2K-4K,2025.0,9.0,3.0,September
9812-GHVRI,Female,False,False,False,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Bank transfer (automatic),83.85,3532.25,40,False,,45.0,Standard,3354.0,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,61-90,3K-5K,,2K-4K,,,,
9814-AOUDH,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.5,1050.5,53,False,,0.0,Medium Value Stable,1033.5,Active,Non-Senior,Single,No Dependents,Yes,No,37-60,0-30,1K-2K,,0-2K,,,,
9817-APLHW,Male,False,False,False,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,25.0,316.2,12,False,,50.0,Standard,300.0,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
9818-XQCUV,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,45.3,2,False,,55.0,New Customers,40.7,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,0-30,0-1K,,0-2K,,,,
9819-FBNSV,Male,True,True,False,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),72.25,2575.45,37,False,,30.0,Medium Value Stable,2673.25,Active,Senior,Has Partner,No Dependents,Yes,Yes,37-60,61-90,2K-3K,,2K-4K,,,,
9820-RMCQV,Female,False,False,False,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,False,Credit card (automatic),48.55,501.0,11,True,2025-09-10,55.0,New Customers,534.05,Churned,Non-Senior,Single,No Dependents,Yes,No,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
9821-BESNZ,Male,False,False,False,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,True,Electronic check,104.25,6860.6,66,False,,45.0,Standard,6880.5,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9821-POOTN,Male,False,True,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,75.2,2576.2,35,True,2025-09-10,50.0,Standard,2632.0,Churned,Non-Senior,Has Partner,No Dependents,Yes,Yes,25-36,61-90,2K-3K,,2K-4K,2025.0,9.0,3.0,September
9822-BIIGN,Male,False,True,True,True,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,False,Electronic check,71.85,3827.9,53,False,,50.0,Standard,3808.05,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,61-90,3K-5K,,2K-4K,,,,
9822-OAOVB,Female,False,False,False,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,55.45,55.45,1,False,,75.0,High Risk,55.45,Active,Non-Senior,Single,No Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,,,,
9822-WMWVG,Female,False,False,False,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,True,Electronic check,106.5,4282.4,41,False,,65.0,High Risk,4366.5,Active,Non-Senior,Single,No Dependents,Yes,Yes,37-60,91-120,3K-5K,,4K-6K,,,,
9823-EALYC,Male,False,True,True,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Bank transfer (automatic),80.85,5727.45,72,False,,0.0,High Value Loyal,5821.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,60+,61-90,5K+,,4K-6K,,,,
9824-BEMCV,Male,False,True,True,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.0,1149.65,17,True,2025-09-10,50.0,Standard,1173.0,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,13-24,61-90,1K-2K,,0-2K,2025.0,9.0,3.0,September
9824-QCJPK,Male,False,True,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.0,666.75,36,False,,10.0,Standard,720.0,Active,Non-Senior,Has Partner,No Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,,,,
9825-YCXWZ,Female,True,False,False,True,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),101.1,4016.2,41,False,,25.0,Medium Value Stable,4145.1,Active,Senior,Single,No Dependents,Yes,Yes,37-60,91-120,3K-5K,,4K-6K,,,,
9828-AOQLM,Female,False,True,True,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,45.7,45.7,1,True,2025-09-10,75.0,High Risk,45.7,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,31-60,0-1K,,0-2K,2025.0,9.0,3.0,September
9828-QHFBK,Male,False,False,False,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,51.15,1275.7,24,False,,50.0,Standard,1227.6,Active,Non-Senior,Single,No Dependents,Yes,Yes,13-24,31-60,1K-2K,,0-2K,,,,
9830-ECLEN,Male,False,True,True,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,False,Mailed check,50.0,2919.85,58,False,,10.0,High Value Loyal,2900.0,Active,Non-Senior,Has Partner,Has Dependents,No,No,37-60,31-60,2K-3K,,2K-4K,,,,
9831-BPFRI,Female,False,True,True,True,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,True,Electronic check,89.55,3474.45,39,True,2025-09-10,45.0,Standard,3492.45,Churned,Non-Senior,Has Partner,Has Dependents,Yes,Yes,37-60,61-90,3K-5K,,2K-4K,2025.0,9.0,3.0,September
9833-TGFHX,Male,False,True,True,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,False,Electronic check,97.1,4016.75,42,False,,45.0,Standard,4078.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,37-60,91-120,3K-5K,,4K-6K,,,,
9835-ZIITK,Male,True,True,False,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Electronic check,110.85,7491.75,66,True,2025-09-10,45.0,Standard,7316.1,Churned,Senior,Has Partner,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,2025.0,9.0,3.0,September
9837-BMCLM,Male,False,False,False,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,78.5,242.05,3,True,2025-09-10,75.0,High Risk,235.5,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9837-FWLCH,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,19.2,239.0,12,False,,50.0,Standard,230.4,Active,Non-Senior,Has Partner,Has Dependents,Yes,Yes,0-12,0-30,0-1K,,0-2K,,,,
9838-BFCQT,Male,False,True,True,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,26.1,1851.45,72,False,,0.0,Medium Value Stable,1879.2,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,60+,0-30,1K-2K,,0-2K,,,,
9839-ETQOE,Male,False,False,True,False,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,40.45,1912.85,43,False,,50.0,Standard,1739.35,Active,Non-Senior,Single,Has Dependents,No,Yes,37-60,31-60,1K-2K,,0-2K,,,,
9840-DVNDC,Male,False,False,False,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),80.5,463.05,6,True,2025-09-10,70.0,High Risk,483.0,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9840-EFJQB,Female,False,False,False,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,74.35,74.35,1,False,,75.0,High Risk,74.35,Active,Non-Senior,Single,No Dependents,Yes,No,0-12,61-90,0-1K,,0-2K,,,,
9842-EFSYY,Female,False,False,True,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,True,Mailed check,57.2,223.75,4,False,,55.0,New Customers,228.8,Active,Non-Senior,Single,Has Dependents,No,Yes,0-12,31-60,0-1K,,0-2K,,,,
9844-FELAJ,Female,True,True,True,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Electronic check,107.9,7475.85,70,False,,45.0,Standard,7553.0,Active,Senior,Has Partner,Has Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9845-PEEKO,Female,True,False,False,True,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,True,Credit card (automatic),79.2,4590.35,59,False,,0.0,High Value Loyal,4672.8,Active,Senior,Single,No Dependents,Yes,Yes,37-60,61-90,3K-5K,,4K-6K,,,,
9845-QOMAD,Male,False,True,True,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.75,309.35,14,False,,10.0,Standard,276.5,Active,Non-Senior,Has Partner,Has Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
9846-GKXAS,Female,False,False,False,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),90.8,809.75,9,True,2025-09-10,70.0,High Risk,817.2,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,91-120,0-1K,,0-2K,2025.0,9.0,3.0,September
9847-HNVGP,Male,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.95,310.6,17,False,,10.0,Standard,339.15,Active,Non-Senior,Single,No Dependents,Yes,No,13-24,0-30,0-1K,,0-2K,,,,
9848-JQJTX,Male,False,False,False,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),100.9,7459.05,72,False,,15.0,High Value Loyal,7264.8,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9850-OWRHQ,Female,False,True,False,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),74.1,228.0,3,True,2025-09-10,55.0,New Customers,222.3,Churned,Non-Senior,Has Partner,No Dependents,Yes,Yes,0-12,61-90,0-1K,,0-2K,2025.0,9.0,3.0,September
9851-KIELU,Male,False,False,False,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,110.1,1043.3,10,True,2025-09-10,90.0,High Risk,1101.0,Churned,Non-Senior,Single,No Dependents,Yes,Yes,0-12,91-120,1K-2K,,0-2K,2025.0,9.0,3.0,September
9851-QXEEQ,Male,False,False,False,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,104.7,4346.4,41,True,2025-09-10,65.0,High Risk,4292.7,Churned,Non-Senior,Single,No Dependents,Yes,Yes,37-60,91-120,3K-5K,,4K-6K,2025.0,9.0,3.0,September
9853-JFZDU,Female,False,True,False,True,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,False,Electronic check,56.85,1861.1,35,False,,50.0,Standard,1989.75,Active,Non-Senior,Has Partner,No Dependents,Yes,No,25-36,31-60,1K-2K,,0-2K,,,,
9860-LISIZ,Female,False,False,False,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.35,673.2,34,False,,30.0,Standard,691.9,Active,Non-Senior,Single,No Dependents,Yes,No,25-36,0-30,0-1K,,0-2K,,,,
9861-PDSZP,Female,False,False,False,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),108.05,7806.6,72,False,,15.0,High Value Loyal,7779.6,Active,Non-Senior,Single,No Dependents,Yes,Yes,60+,91-120,5K+,,6K-8K,,,,
9862-KJTYK,Male,False,False,True,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card (automatic),25.35,566.1,19,False,,30.0,Standard,481.65,Active,Non-Senior,Single,Has Dependents,No,Yes,13-24,0-30,0-1K,,0-2K,,,,
9863-JZAIC,Male,False,False,False,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,False,Mailed check,55.0,2010.55,35,True,2025-09-10,30.0,Medium Value Stable,1925.0,Churned,Non-Senior,Single,No Dependents,Yes,No,25-36,31-60,2K-3K,,0-2K,2025.0,9.0,3.0,September
